"","gameID","playerID","averageSpeed","accelerationVector"
"755",33,1,1.74601558555717,1.16191510716621
"756",34,1,1.57192023395775,1.1614980420393
"757",35,1,1.69829886516943,1.14508426575111
"758",36,1,1.7523749663471,1.16865873490806
"759",37,1,1.707615820689,1.1567963299895
"760",38,1,1.51487121870658,1.15496517694456
"761",1,5,NA,NA
"762",2,5,NA,NA
"763",3,5,NA,NA
"764",4,5,NA,NA
"765",5,5,NA,NA
"766",6,5,NA,NA
"767",7,5,NA,NA
"768",8,5,NA,NA
"769",9,5,NA,NA
"770",10,5,NA,NA
"771",11,5,0.731797952883204,1.13056338856598
"772",12,5,0.525160568819432,1.09244756834112
"773",13,5,0.81883312034375,1.12133135710468
"774",14,5,0.646568239935537,1.08548505725597
"775",15,5,0.816934851007796,1.10884748425886
"776",16,5,0.314541598896513,1.12147208302061
"777",17,5,0.933846023059118,1.11673639767059
"778",18,5,1.1718319446547,1.12671658812234
"779",19,5,1.58979936626209,1.16571151239542
"780",20,5,0.786114369643421,1.12582817096713
"781",21,5,1.50138782081908,1.16253759891381
"782",22,5,0.636473571498429,1.11912341898578
"783",23,5,1.15377119598524,1.14666214832631
"784",24,5,1.58979936626209,1.16571151239542
"785",25,5,0.786114369643421,1.12582817096713
"786",26,5,1.50138782081908,1.16253759891381
"787",27,5,0.636473571498429,1.11912341898578
"788",28,5,1.15377119598524,1.14666214832631
"789",29,5,0.724842465743855,1.11247032209313
"790",30,5,0.787385191240715,1.11433025109476
"791",31,5,1.18474297036851,1.1324854667384
"792",32,5,1.24669005285473,1.14108710122849
"793",33,5,1.29948496295285,1.13819139738012
"794",34,5,1.04445366335103,1.12324498339965
"795",35,5,0.680632460134855,1.10390154544635
"796",36,5,1.16681561352878,1.10778414826625
"797",37,5,0.555611427242176,1.09144611864342
"798",38,5,0.6347739327494,1.09214223486489
